Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
2017-11-05,13.642857142857142,0.6384221943347473,0.19480448315250595,0.15556555463914323,0.36661763731530234,0.20137990679872192,0.2381712018103267,-0.08945550200918041,-0.09783182686135389,0.26050209023980303,0.0640674725509333,0.21194481316059757,0.0,0.4874516493953157,3.0816326530612246,2017.0,10.714285714285714,10.857142857142858
2017-11-12,13.642857142857142,0.6881131705252662,0.1207512872753115,0.590741749118937,0.6391054189983972,0.5588083883373198,0.3741413209902782,0.38787035738422043,0.12451126011071333,0.38767700476222444,0.39483206323756,0.4182432215411891,0.0,0.6565489820732585,3.1530612244897958,2017.0,11.0,9.0
2017-11-19,13.642857142857142,0.6717880970375469,0.14097241150120532,0.24696161955245327,0.3932488524684842,0.35200353121189676,0.14209376859512446,0.1352489306525066,0.1578769308603388,0.16818734846982722,0.2079944597922407,-0.02833271569733167,0.0,0.5417999520821637,3.122448979591837,2017.0,11.0,16.0
2017-11-26,13.297029702970297,0.8169634616067221,0.29138728869074065,0.16097966776740122,0.7008366071876252,0.3567828357271618,0.15288410569772062,0.15286574083006868,0.19595609434421776,0.5131894728138444,0.28626573623580337,0.23420145467910192,0.0,0.7258393991216705,3.277227722772277,2017.0,11.0,23.059405940594058
2017-12-03,12.866666666666667,0.7893007749738853,0.3420392351324581,0.43115230220342177,0.6364162789005905,0.4963904643548186,0.1061285824783942,0.24031170964284307,0.15613112809677704,0.5179823107175111,0.3369805092252901,0.3347591363068687,0.0,0.7070434960241299,3.1619047619047618,2017.0,11.428571428571429,17.142857142857142
2017-12-10,12.614678899082568,0.8274533757387829,0.4631857222358835,0.08445628852337773,0.5292040766384004,0.09189495694836756,0.17384239959336414,0.2644962265480358,0.2619606069630065,0.4530263706862123,0.3048683633902812,0.23765031100704803,0.0,0.5968973003919474,2.6513761467889907,2017.0,12.0,7.055045871559633
2017-12-17,12.4375,0.633974283743292,0.3015872271821583,0.01993429786737743,0.44388001327655363,-0.0565392987250433,0.1364641276400857,0.12424977183692612,-0.08686011453338703,0.19266593231576998,0.11321691674084002,-0.014337119920302344,0.0,0.38937766681950375,2.3839285714285716,2017.0,12.0,14.0
2017-12-24,12.88888888888889,0.6348491836928166,0.4240557262126364,0.052013905626816834,0.6425517327656922,0.16406810710818337,0.15029856169374167,0.19683287450096706,0.2612403728285007,0.4106088463149464,0.3558205549195959,0.0757320217851274,0.0,0.4238225400083885,2.3504273504273505,2017.0,12.0,21.042735042735043
2017-12-31,13.058823529411764,0.7968339736846859,0.5169064112667288,0.08228282425653781,0.5260907583734423,0.08770461138950647,0.10925848404375205,0.15753100665764913,0.15964783536686442,0.41350847399535673,0.4062007988147814,0.20731409221689462,0.0,0.6842172088956537,2.5294117647058822,2017.0,12.0,28.0
2018-01-07,13.058823529411764,0.6792792153836159,0.5220376336448542,0.1806487462672719,0.6053001561758634,0.24280112964226114,0.22357221623763773,0.2524230268703011,0.23986373934799526,0.45963939211015,0.2841107556754219,0.24195015167507755,0.0,0.5926170682575399,2.3529411764705883,2018.0,1.0,4.0
2018-01-14,13.058823529411764,0.7657256659375493,0.6066603960874121,0.262916164515541,0.6872629121070782,0.34404573978317904,0.34248161838373603,0.4434467492698796,0.3340463000333488,0.41922261149547546,0.27867411651835255,0.2586224243634233,0.0,0.7005434971493099,2.46218487394958,2018.0,1.0,11.0
2018-01-21,13.058823529411764,0.6649352300171483,0.6136598097713997,0.2888097908660901,0.5760009523296438,0.4934198815527769,0.3945009239552541,0.2443087448568677,0.32235815434348347,0.48252205574274015,0.21179408137061126,0.14590846816052275,0.0,0.559455884639522,2.1512605042016806,2018.0,1.0,18.0
2018-01-28,13.058823529411764,0.6324748055682414,0.47300506170860507,0.19076733183667285,0.4688418941528034,0.4249447398489073,0.38598174730729856,0.04336756666309285,0.12756393702956273,0.4330272270181969,0.10985709717556062,0.17584811277691823,0.0,0.5068659093925427,2.100840336134454,2018.0,1.0,25.0
2018-02-04,13.058823529411764,0.6048093430172498,0.6771863370781595,0.42092368392755575,0.6036780507517601,0.5648356735138679,0.3031589731518464,0.20779447579641727,0.23273261568684453,0.39767174310076087,0.11023203780708264,0.09571553453891861,0.0,0.5601679345945102,2.1176470588235294,2018.0,1.5714285714285714,14.285714285714286
2018-02-11,13.058823529411764,0.6080813691994699,0.626740014236523,0.25046698669613865,0.41657874281189905,0.5636931986595883,0.14598881235166855,0.2694404794262517,0.17722316086679896,0.04480772819417586,-0.03238600490810774,-0.07644720620294233,0.0,0.535500489725279,2.596638655462185,2018.0,2.0,8.0
2018-02-18,13.058823529411764,0.47879062287129004,0.3762917777411766,-0.09681614032185949,0.20014284420935202,0.22361688748800726,-0.02521138801676933,0.12755324255246456,0.28471961564145126,0.30507280362023254,-0.21891896909031533,-0.14703040759597397,0.0,0.33790662721607717,2.3865546218487395,2018.0,2.0,15.0
2018-02-25,13.058823529411764,0.6135716366611067,0.6290574883595005,0.3676103494684496,0.3914379177778044,0.5201113393107838,0.10086410643689987,0.2028357478993191,0.36698002139762703,0.24111814460353165,0.04878864181641074,0.00738379872296496,0.0,0.5323471256389031,2.9243697478991595,2018.0,2.0,22.0
2018-03-04,13.058823529411764,0.28274091881940233,0.49095918244868464,0.07920577897272814,0.30726089749071317,0.45416897989573035,0.15263600338307257,0.2234595480167957,0.36057555800592,0.43521602418276245,-0.018466333962852563,-0.02958089976093768,0.0,0.3065255684855296,2.3529411764705883,2018.0,2.5714285714285716,13.0
2018-03-11,13.058823529411764,0.36084129670707005,0.5361665467264586,-0.026259740781782368,0.24140703535113217,0.38258759576218054,0.0688170263556544,0.21320399713870622,0.35583379184090613,0.5795626866494099,-0.09631338258261306,-0.18446474756405534,0.0,0.30067658671241293,2.176470588235294,2018.0,3.0,8.0
2018-03-18,13.058823529411764,0.19044572146475053,0.29318763706565404,0.028621145048321132,0.339232655701106,0.36557605627340956,-0.04346051095707005,0.1452468852762013,0.3023442062443989,0.19558071812772032,-0.07930045142730115,-0.20023687407439178,0.0,0.18110305498548032,2.596638655462185,2018.0,3.0,15.0
2018-03-25,13.058823529411764,0.33269465383516367,0.5542862831988676,-0.08865492048555576,0.24739254406475647,0.3122587108122621,-0.07200227060311203,0.1935944822729088,0.2893505353246856,0.26752852253823084,-0.22126234803732792,-0.2786865703274175,0.0,0.24518755093441055,2.2184873949579833,2018.0,3.0,22.0
2018-04-01,13.058823529411764,0.3232057779067255,0.4459220184217821,0.02434977491041827,0.1992938016676653,0.2560051605213417,-0.10145046538979995,0.20463892168008208,0.2965062915373428,0.2620375378943694,-0.1990002480407077,-0.21925735418363124,0.0,0.18461244404935026,2.2521008403361344,2018.0,3.142857142857143,24.571428571428573
2018-04-08,13.058823529411764,-0.018109859127710664,0.2332742834348024,-0.10736600986634968,0.10055039527476015,0.16067074617328217,-0.11587460719312337,0.06635803236782083,0.04950338130525634,0.39468766713995934,-0.2843461092909087,-0.25980306898439687,0.0,-0.0445659200346814,2.0588235294117645,2018.0,4.0,5.0
2018-04-15,13.296,-0.2833281949615956,-0.2190989759677309,-0.11654499353248322,0.054032222754704505,0.07116642990631293,-0.1368050090685921,0.20971395428603948,0.026520816628806558,0.041793892188629236,-0.1598826919540148,-0.1648470400341019,0.0,-0.23680964262494675,2.192,2018.0,4.0,12.024
2018-04-22,13.333333333333334,-0.10536161841317497,0.0764523262444728,-0.10911879217536617,-0.01661492942241398,0.09649099874158217,-0.10104261823110618,0.08993703395932566,0.1281072216377909,0.05170555179648648,-0.1508333956620553,-0.12230465316041482,0.0,-0.02040990787121559,2.4603174603174605,2018.0,4.0,19.0
2018-04-29,13.333333333333334,-0.05566544853030327,0.19995565819218278,-0.08996674257645214,0.13676957724187258,0.07715919309285532,-0.11979774897938954,-0.031082223014173252,0.2475449899927927,0.3176453305004273,-0.04942497360727532,-0.08645100466917582,0.0,-0.061143686248630875,2.1031746031746033,2018.0,4.0,26.0
