Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2016,6,12.0,-0.0025595546967097445,-0.08324966157579546,-0.4371809993186561,-0.3092632235778029,-0.3382107551904709,0.24465421253819045,0.0418486431936029,-0.6419476664049772,-0.027208921246456567,-0.2581702192855259,-0.24631145774275925,0.0,-0.09718603496229515,2.1296296296296298,15.5,2016-06-15 12:00:00.000000000
2016,7,13.3,-0.4155496858280226,-0.18558024485462396,-0.21626823684493815,-0.2924933236089503,-0.10031923458000815,0.2258402534121359,0.18472257643707413,-0.575805420636307,-0.34791979527633315,-0.18896710887550763,-0.17712723061231633,0.0,-0.23550309986560372,1.9645161290322581,16.0,2016-07-16 00:00:00.000000000
2016,8,13.3,-0.48086355039440265,-0.19497175679243703,-0.22646593573408713,-0.3555964186311594,-0.24822244893727638,0.1004229591303711,0.034215369096417765,-0.343142668103142,-0.3225028151338969,-0.03336206003597311,-0.006528130892577961,0.0,-0.22562398097397832,2.0709677419354837,16.0,2016-08-16 00:00:00.000000000
2016,9,13.3,-0.40226618308398626,-0.15311095265208338,-0.0337856737934979,0.07319080338646204,-0.09985746365277585,0.08545443171471519,-0.009843715946018492,-0.32935338960771965,-0.2581373726023149,-0.18087171228135468,-0.1347765480819755,0.0,-0.14320687844199922,2.17,15.5,2016-09-15 12:00:00.000000000
2016,10,13.3,0.5497388063176376,0.16944451240964406,0.25294052871530265,0.5232381598386922,-0.004787174376572381,0.19297371612975706,-0.0003074108569721898,0.08622272853687583,0.13315289484635617,-0.03485532157530501,-0.009555361626013514,0.0,0.43325077245622534,2.6129032258064515,16.0,2016-10-16 00:00:00.000000000
2016,11,13.3,0.8496468901869944,0.23165453100916306,0.2443147760843082,0.6039090329360295,-0.06999287830460232,0.21226359856628185,-0.01073778961231343,0.07360391075353263,0.3570183096733477,0.20797359256066492,0.19361588945509473,0.0,0.616856605010964,3.0233333333333334,15.5,2016-11-15 12:00:00.000000000
2016,12,13.3,0.7537504303982969,0.23311087677491552,0.2965458000190133,0.5815325049489715,-0.03358642438926898,0.20783740905492945,0.03218207253274697,0.10437771359565033,-0.02629124532937102,0.3597615290717467,0.26035643667127145,0.0,0.5718903440954194,3.329032258064516,16.0,2016-12-16 00:00:00.000000000
2017,1,13.3,0.7884807454013897,0.28903538131568934,0.2035885054618842,0.4744539081808884,-0.09347756758072488,0.07492313196894995,-0.07770246516350687,-0.2512425119644807,0.12707272233513986,0.05821265364112604,-0.003936581009115819,0.0,0.5919414411343508,3.203225806451613,16.0,2017-01-16 00:00:00.000000000
2017,2,13.22695035460993,0.5717809125005142,0.33065388937441725,0.1388843755038958,0.4278614399520503,-0.13869947552366108,0.10384771501656102,-0.3075407614141026,-0.12251939605768264,0.3357380535987711,-0.17172780441886829,-0.23429795579352256,0.0,0.4530599663652873,3.0425531914893615,14.592198581560284,2017-02-14 14:12:45.957446912
2017,3,12.363636363636363,0.2715622109803829,0.0896968947182354,-0.04465670696506461,0.11158476525597316,-0.32642747271206823,0.0023722498970288474,-0.5542017786281712,-0.17933518927738087,0.05800147547813934,-0.28330100351301524,-0.31584173069866,0.0,0.12849965609041783,2.6744868035190614,16.0,2017-03-16 00:00:00.000000000
2017,4,12.480938416422287,0.24339292017841585,0.19389361703127503,-0.2386656634943583,-0.005104344871373329,-0.44450515016249725,0.24330107171947363,-0.6758849424192268,-0.01377410394026076,0.2820653431416554,-0.35484017079710733,-0.3644085364198275,0.0,0.1727657763126848,2.5131964809384164,15.806451612903226,2017-04-15 19:21:17.419354880
