Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2016,7,13.3,0.32087183695668003,0.4621139854286465,0.3205877141444945,0.313017382838993,0.3793719320580889,0.5473354399038941,0.4487292277614859,0.27845013853936296,0.35735739958369817,0.23610748908668291,0.27860354273640764,0.0,0.3722047454012263,1.9645161290322581,16.0,2016-07-16 00:00:00.000000000
2016,8,13.3,0.303701203789582,0.4594708845336622,0.3176006490781411,0.29665559507504236,0.3382758240546797,0.5141995883083111,0.40621945259042036,0.3409974834134066,0.3632996073468535,0.2851408810023244,0.33440041274598925,0.0,0.3749026926153025,2.0709677419354837,16.0,2016-08-16 00:00:00.000000000
2016,9,13.3,0.32436399217221135,0.4712519832130611,0.37403970318974655,0.40783438147335,0.37950023885642886,0.5102448314632523,0.39377525252525253,0.34470449172576834,0.3783475331880325,0.23865846514352665,0.29245493780147247,0.0,0.3974104683195592,2.17,15.5,2016-09-15 12:00:00.000000000
2016,10,13.3,0.5746405384275468,0.562030405689861,0.4580262802040493,0.5245256361163563,0.4059162900084518,0.5386519428783332,0.39646871945259043,0.4564249218332952,0.46982685338463603,0.2846703327853053,0.33341031373608826,0.0,0.5548387096774193,2.6129032258064515,16.0,2016-10-16 00:00:00.000000000
2016,11,13.3,0.6534846204024286,0.5795384871283076,0.45549966271562103,0.5454425135513962,0.38779835617780717,0.5437484224776851,0.3935227272727273,0.4530325715786709,0.5221641018867094,0.3611892208553017,0.39986037065244984,0.0,0.6049807162534435,3.0233333333333334,15.5,2016-11-15 12:00:00.000000000
2016,12,13.3,0.6282740017384294,0.5799483539125224,0.47079894431543706,0.5396405794039587,0.3979141847527806,0.5425790019474304,0.4056451612903226,0.46130557462060556,0.4325505836534426,0.4090197857021373,0.4216888190059701,0.0,0.5927006131698214,3.329032258064516,16.0,2016-12-16 00:00:00.000000000
2017,1,13.3,0.6374043985179646,0.5956874712114234,0.4435703028098742,0.5118765327472233,0.38127294473822404,0.5074624114829559,0.3746089931573803,0.3657032461425049,0.4684053765571371,0.3139973921424117,0.33524801611674815,0.0,0.5981764862703279,3.203225806451613,16.0,2017-01-16 00:00:00.000000000
2017,2,13.22695035460993,0.5804352792840114,0.6074003792741849,0.42461745390275957,0.499795729479324,0.368707670744557,0.5151044252643768,0.3096926713947991,0.400308222814636,0.5171890142822949,0.24153984220169764,0.25990504124062164,0.0,0.5602485200164117,3.0425531914893615,14.592198581560284,2017-02-14 14:12:45.957446912
2017,3,12.363636363636363,0.5015095377446238,0.5395866286826303,0.3708554080095361,0.41778942179752204,0.31654592374504464,0.4882941199388658,0.24002488225362123,0.38503428242618365,0.4522572859112611,0.20638152028820433,0.23323498602962034,0.0,0.47161241850658,2.6744868035190614,16.0,2017-03-16 00:00:00.000000000
2017,4,12.480938416422287,0.494103995871561,0.5689112413566731,0.3140271585281797,0.3875334976848308,0.28373708313680074,0.5519486719743415,0.20565626943926063,0.4295425081286441,0.5046409304831746,0.18383849836880056,0.2173505191710238,0.0,0.48370131601269956,2.5131964809384164,15.806451612903226,2017-04-15 19:21:17.419354880
